Battery_ID,Cycle,Capacity,Temperature_C,Internal_Resistance_Ohm
BAT_001_Standard,121,90.40032440119587,30.13458550346481,0.01959898586162069
BAT_001_Standard,122,90.72405666419493,28.115624517093668,0.019358990934513067
BAT_001_Standard,123,90.70996563129853,28.173680259281056,0.019632788259792498
BAT_001_Standard,124,90.77941106973425,30.197657509661063,0.01959250669991917
BAT_001_Standard,125,90.44128661478219,28.09227162022094,0.01958562082940519
BAT_001_Standard,126,90.41149826017906,29.597794549092352,0.020085803439896247
BAT_001_Standard,127,90.17157010310164,28.152513866155218,0.020360567764269328
BAT_001_Standard,128,90.25840597815947,27.104472647405228,0.02017261696719784
BAT_001_Standard,129,90.68453197685614,28.19165697573849,0.01981054227823598
BAT_001_Standard,130,90.59096455217595,30.053458963155187,0.02049430777894699
BAT_001_Standard,131,89.83901378680548,27.5260477425682,0.020580474167570844
BAT_001_Standard,132,90.71412165511771,28.926201249200783,0.02083846820879878
BAT_001_Standard,133,89.55175534976878,29.444235440415525,0.020085027466007845
BAT_001_Standard,134,89.68401143949633,29.637758243479006,0.020569574849667215
BAT_001_Standard,135,89.96559140298301,28.79254342532458,0.020449339650623954
BAT_001_Standard,136,90.21767040783837,28.20987818440764,0.020633678544579877
BAT_001_Standard,137,89.18329084247414,30.30699026841801,0.02012706596123648
BAT_001_Standard,138,89.0207797732896,28.461495976220984,0.020140442798103488
BAT_001_Standard,139,89.33948087246026,30.045674031869765,0.02061981298277324
BAT_001_Standard,140,89.494585963314,29.5148923310802,0.02067670920558829
BAT_001_Standard,141,89.43573351062487,26.260274477816345,0.021124654254614704
BAT_001_Standard,142,89.01772667361784,28.90042379975527,0.01992240299919884
BAT_001_Standard,143,89.21483912244196,30.48573971336865,0.020373948285568655
BAT_001_Standard,144,89.03631822103014,27.69281735303112,0.02131672961295657
BAT_001_Standard,145,88.73213190118858,29.28973816248455,0.020983544044646064
BAT_001_Standard,146,88.56127195191526,29.05401578406201,0.02103309517453625
BAT_001_Standard,147,89.2081429461625,29.213615105044717,0.020768347841205282
BAT_001_Standard,148,89.25880353127361,27.94722560926329,0.02203636168069117
BAT_001_Standard,149,88.783138882876,30.271675704244263,0.02055804902383903
BAT_001_Standard,150,88.35985501173397,31.376241626937446,0.020881861041735016
BAT_001_Standard,151,88.51324188455014,32.0898910573197,0.020987308677592183
BAT_001_Standard,152,88.4613521423259,29.32389876162559,0.021146202334621972
BAT_001_Standard,153,88.2685346935658,29.70159329599632,0.021315319934194894
BAT_001_Standard,154,88.1999392650719,29.933082739765126,0.021558396224766248
BAT_001_Standard,155,87.61636642279973,29.91308498189637,0.02093866457566881
BAT_001_Standard,156,88.32355101519039,31.069360845309223,0.021533842545977833
BAT_001_Standard,157,88.73878977437789,30.530888638806488,0.020983042049370737
BAT_001_Standard,158,88.25971582936874,30.745389874042438,0.02132593012486577
BAT_001_Standard,159,88.21117106565364,31.87826971000743,0.02109737716275783
BAT_001_Standard,160,88.14683177902127,31.920678398595147,0.02122915705887671
BAT_001_Standard,161,88.23194446553288,29.76073670051471,0.021655558269514576
BAT_001_Standard,162,87.97328184309927,31.156551343220716,0.020293873241479833
BAT_001_Standard,163,87.47052464065044,29.628599279301465,0.022784831485485
BAT_001_Standard,164,87.36924528157043,29.868026829810663,0.022437618105680207
BAT_001_Standard,165,87.28427912959854,30.763657208611118,0.02174667469958428
BAT_001_Standard,166,87.87327083014488,30.222412535444708,0.02166384592395008
BAT_001_Standard,167,87.33455751321452,28.78648319405982,0.02167871808285766
BAT_001_Standard,168,87.18867470892668,31.556201850364097,0.0221535658714099
BAT_001_Standard,169,87.12684074495135,29.293074934741522,0.02173723542778959
BAT_001_Standard,170,87.34342904059943,30.254000945327505,0.021802216460176153
BAT_001_Standard,171,86.69935539497968,28.123424877049978,0.021573966756443495
BAT_001_Standard,172,87.36844160229704,29.993461580909454,0.021373483319341295
BAT_001_Standard,173,86.40702361591224,32.039849269500834,0.022453646706457994
BAT_001_Standard,174,86.85629458948436,28.884468166765693,0.022313759721787785
BAT_001_Standard,175,87.17142351537471,29.506861870487874,0.021778440216280424
BAT_001_Standard,176,87.3070212110313,31.155988616586644,0.022016350421134298
BAT_001_Standard,177,86.55299768374601,30.38922448485161,0.022746347066260515
BAT_001_Standard,178,87.08298320551806,29.917400051169658,0.021361368450711404
BAT_001_Standard,179,86.8285309514127,30.696593153160535,0.02227655768903886
BAT_001_Standard,180,86.54341086037654,31.203761775585168,0.022121414946095905
BAT_001_Standard,181,86.4062513242229,28.412370504665688,0.02242597399975699
BAT_001_Standard,182,86.36883756891666,29.910789566950776,0.022402749087920188
BAT_001_Standard,183,86.66324031196469,30.802089038012685,0.022344700263107916
BAT_001_Standard,184,85.87018860544997,30.868814564353038,0.021889336887986794
BAT_001_Standard,185,86.18362947898616,31.84489557480944,0.021538965149950497
BAT_001_Standard,186,86.63612296898054,31.66427043275419,0.02220268802834519
BAT_001_Standard,187,86.36111967705155,31.617222347921984,0.022249532527651737
BAT_001_Standard,188,86.30865855333194,31.782104410342374,0.022910019110597476
BAT_001_Standard,189,85.3712852546873,30.20947548864387,0.022900723984622583
BAT_001_Standard,190,86.26821984236084,29.991565989838627,0.021846864481676102
BAT_001_Standard,191,85.62768274002559,31.354151650925644,0.02230758672069603
BAT_001_Standard,192,85.7725216851607,31.96466969388662,0.02243862438964782
BAT_001_Standard,193,85.67850904869181,30.60213639716618,0.0233335663274943
BAT_001_Standard,194,85.78294169307597,29.55865994225385,0.02291885258481622
BAT_001_Standard,195,85.5796613915718,30.43684669957474,0.022301674351273375
BAT_001_Standard,196,85.75923367867992,29.984238621402472,0.022919539527034342
BAT_001_Standard,197,85.35639982200277,30.49544342666297,0.023416043406524523
BAT_001_Standard,198,85.65204894333165,31.73303367448528,0.022608445785722422
BAT_001_Standard,199,85.02964703235844,29.75541300744553,0.023631233576702007
BAT_001_Standard,200,84.94828492402443,32.226596883121346,0.02185292471141528
BAT_001_Standard,201,85.36759929098459,30.60198414685758,0.02267098631732314
BAT_001_Standard,202,85.17032893372433,31.39683258975201,0.023106768504695063
BAT_001_Standard,203,85.3982169367614,32.33403285448416,0.022852387851118663
BAT_001_Standard,204,85.10538302045117,28.320749386611574,0.02297064884483934
BAT_001_Standard,205,85.05120478295638,31.10058358247571,0.02231493706113476
BAT_001_Standard,206,84.97822277696005,29.490772358043685,0.023476306402125044
BAT_001_Standard,207,85.04930048885723,32.0288079717759,0.023714051074837265
BAT_001_Standard,208,84.8128664397379,32.68974258250805,0.023511084314005892
BAT_001_Standard,209,84.80053238542511,32.288926704947436,0.02305040206181535
BAT_001_Standard,210,84.39624014282406,30.041674236230854,0.024080185478617715
BAT_001_Standard,211,85.04986484770875,31.20993924716515,0.023359598006536843
BAT_001_Standard,212,84.51569695771933,32.229218481883855,0.02392163281582623
BAT_001_Standard,213,84.35728938841558,30.36801208962009,0.023137018356475546
BAT_001_Standard,214,84.43531038752712,34.40624960131637,0.023620187179852516
BAT_001_Standard,215,84.28653937481057,31.01080235963063,0.02352240758183941
BAT_001_Standard,216,84.1883160412044,31.033630654186425,0.02399453039847861
BAT_001_Standard,217,84.00334006307327,29.490933332646094,0.02424434371243936
BAT_001_Standard,218,83.76544556602282,31.140336903767597,0.023196545520588505
BAT_001_Standard,219,83.65861209672674,28.181015336576092,0.024225585821071444
BAT_001_Standard,220,83.94197921170867,31.040465054077057,0.024254465830996736
BAT_001_Standard,221,83.74964494211237,30.450488216906855,0.02347167061478209
BAT_001_Standard,222,83.77796308380536,31.471272552734785,0.024750338149271592
BAT_001_Standard,223,83.92362665804866,32.030590095340784,0.024475607597206732
BAT_001_Standard,224,83.03451197990319,31.326093482117088,0.023897657504560254
BAT_001_Standard,225,83.33735189979005,31.62711288187193,0.02409762670075798
BAT_001_Standard,226,83.35306585759439,31.504550300849203,0.024481698765199397
BAT_001_Standard,227,83.19125873506334,32.58795703221719,0.02386540893718713
BAT_001_Standard,228,83.60214168076595,33.44594102900461,0.024160960559464515
BAT_001_Standard,229,83.77223214651026,32.439317269649884,0.024108804989674402
BAT_001_Standard,230,83.36977981959649,31.759807205426547,0.024435389233494857
BAT_001_Standard,231,82.93817177021835,31.782280949867573,0.024031695181881828
BAT_001_Standard,232,82.48420880636611,30.83074989616565,0.02396351275620551
BAT_001_Standard,233,82.70891463094328,30.718832210542455,0.024720670144289324
BAT_001_Standard,234,83.30647247774007,32.54077163198794,0.024573032565683956
BAT_001_Standard,235,82.87477513471818,34.770041067106455,0.024440710836631848
BAT_001_Standard,236,82.60611829734178,33.46895975657556,0.0246038381713085
BAT_001_Standard,237,83.09803450589253,32.005724871782796,0.023959416616780558
BAT_001_Standard,238,83.23608816485904,30.498192494513997,0.024399846894192972
BAT_001_Standard,239,82.34252818723445,33.449937656238674,0.02472864975511799
BAT_001_Standard,240,82.60660422742238,33.3105410271777,0.024782561901033177
BAT_001_Standard,241,82.40196109686195,34.312330121738604,0.024408845969742517
BAT_001_Standard,242,82.37492938729696,31.73832895972976,0.024624776359827467
BAT_001_Standard,243,82.43609949948437,31.16418397305305,0.024703548006347876
BAT_001_Standard,244,82.37919923022724,30.81701889193084,0.0245249628599716
BAT_001_Standard,245,81.41268015000784,34.59288627667643,0.024941816501310006
BAT_001_Standard,246,82.20947263518964,31.219375507645065,0.025562978909756198
BAT_001_Standard,247,82.39256559967559,33.07889297753455,0.025055219613035123
BAT_001_Standard,248,81.90644000965696,32.01743886444315,0.024580888596593915
BAT_001_Standard,249,81.79319034457268,31.76310341716698,0.02531691945348219
BAT_001_Standard,250,81.48364369433443,31.83165687153878,0.025033687202372406
BAT_002_Rapid_Degradation,1,99.94644162702342,24.65990787057373,0.017844113473834498
BAT_002_Rapid_Degradation,2,99.51700831775861,24.70549348318651,0.01827571301608534
BAT_002_Rapid_Degradation,3,99.68904615670206,25.68147173653733,0.018249633950114683
BAT_002_Rapid_Degradation,4,99.3025237278108,26.080070967721074,0.018648338157341564
BAT_002_Rapid_Degradation,5,99.21218700530322,25.176893962539044,0.019053533868858975
BAT_002_Rapid_Degradation,6,98.81940947158253,22.09314701067791,0.019132880549546635
BAT_002_Rapid_Degradation,7,98.66153870721388,24.930142302502865,0.017716400149671456
BAT_002_Rapid_Degradation,8,98.47044835154746,25.31218100300014,0.018830934607316885
BAT_002_Rapid_Degradation,9,97.92637760508902,25.43165491723399,0.019318449223436954
BAT_002_Rapid_Degradation,10,98.21526814418309,28.232181319056718,0.019288758969572953
BAT_002_Rapid_Degradation,11,97.36804034033896,27.491463867319677,0.019653031789554347
BAT_002_Rapid_Degradation,12,97.52700548913893,24.225663507316565,0.01975092994200182
BAT_002_Rapid_Degradation,13,96.67261071832455,25.224006460241114,0.01883317812601917
BAT_002_Rapid_Degradation,14,97.10286872050442,26.020254059723992,0.019940874818470653
BAT_002_Rapid_Degradation,15,96.73304253254098,28.15615277628251,0.01961331267575012
BAT_002_Rapid_Degradation,16,96.66977853232179,25.70185374742664,0.01940961937107321
BAT_002_Rapid_Degradation,17,96.59042575543822,25.1896913189489,0.02050759303901987
BAT_002_Rapid_Degradation,18,96.27905425489949,26.530209263889574,0.0196473703790812
BAT_002_Rapid_Degradation,19,96.28657529640002,26.163920437687885,0.020395839758365127
BAT_002_Rapid_Degradation,20,95.98480703517077,25.340135136581925,0.020621451274386384
BAT_002_Rapid_Degradation,21,95.52912424050449,27.06223558931803,0.020201757619599463
BAT_002_Rapid_Degradation,22,94.87336920098798,27.06318175225527,0.02042890349522771
BAT_002_Rapid_Degradation,23,94.61415151411687,27.54850550663871,0.02052922049238828
BAT_002_Rapid_Degradation,24,94.66417429360892,28.5661751511799,0.02056232482499465
BAT_002_Rapid_Degradation,25,94.81258417934646,27.7191522993344,0.020223459074555514
BAT_002_Rapid_Degradation,26,94.694382285265,26.182623200560524,0.020703639732876027
BAT_002_Rapid_Degradation,27,94.16582929911611,28.232321549919472,0.021012196362241064
BAT_002_Rapid_Degradation,28,93.77234699503948,26.519738185242318,0.021146509936636776
BAT_002_Rapid_Degradation,29,93.4922144709571,27.716548265149772,0.02038635615664779
BAT_002_Rapid_Degradation,30,93.87498915286777,27.050430457850343,0.02122989094972863
BAT_002_Rapid_Degradation,31,92.94445392608422,25.87495446119999,0.0221930010253765
BAT_002_Rapid_Degradation,32,93.00711203708909,28.784804602554924,0.021515590366407347
BAT_002_Rapid_Degradation,33,92.80640368782937,27.0320558688219,0.02127746362649374
BAT_002_Rapid_Degradation,34,92.91935557564437,27.1382747446709,0.021511520070636576
BAT_002_Rapid_Degradation,35,92.73304016515753,27.536537112983012,0.021566122557308044
BAT_002_Rapid_Degradation,36,91.9831014070438,26.646850285411894,0.022507478929548158
BAT_002_Rapid_Degradation,37,92.18210881457064,27.041030835135473,0.0223058362538064
BAT_002_Rapid_Degradation,38,92.6925927381174,25.675057773764443,0.02263780335801838
BAT_002_Rapid_Degradation,39,91.30326330040674,27.464633264523304,0.021349252464197905
BAT_002_Rapid_Degradation,40,91.44638127852889,28.561366611152106,0.023007058290489803
BAT_002_Rapid_Degradation,41,91.3003913365848,27.55046261316768,0.02288006597893577
BAT_002_Rapid_Degradation,42,91.0970435637352,27.310665967043576,0.022293961340509556
BAT_002_Rapid_Degradation,43,90.32294266866185,27.43998583927878,0.023031442662092026
BAT_002_Rapid_Degradation,44,90.81664686928872,28.070172228930137,0.02341227107634205
BAT_002_Rapid_Degradation,45,90.2743367726682,28.209016470997184,0.022845320599396066
BAT_002_Rapid_Degradation,46,90.26675062187991,28.101467029542995,0.0230142163306275
BAT_002_Rapid_Degradation,47,89.9044128588071,29.934748705648072,0.02264864117938984
BAT_002_Rapid_Degradation,48,90.38012745712228,27.227914782707085,0.02291100350975125
BAT_002_Rapid_Degradation,49,89.677831547472,27.293772548153584,0.022881716976984618
BAT_002_Rapid_Degradation,50,89.29782711327722,28.736660618609584,0.02336973368631399
BAT_002_Rapid_Degradation,51,89.10123283605081,27.951126427209335,0.02383097541178857
BAT_002_Rapid_Degradation,52,88.79855544616144,27.529813828902693,0.02422887566083521
BAT_002_Rapid_Degradation,53,88.39165234329215,28.018883658677343,0.02456507525841828
BAT_002_Rapid_Degradation,54,88.39016220086494,30.25977799076963,0.02403820185719022
BAT_002_Rapid_Degradation,55,88.35922667598408,29.897285566784806,0.024064335004993203
BAT_002_Rapid_Degradation,56,88.78538312005176,27.567648092759335,0.023757783653547797
BAT_002_Rapid_Degradation,57,88.30795535797799,30.706590872315374,0.02403172785875986
BAT_002_Rapid_Degradation,58,87.9910333382096,30.803880697325248,0.025008090180689727
BAT_002_Rapid_Degradation,59,87.9897335519463,28.33146294271152,0.023574577865244285
BAT_002_Rapid_Degradation,60,87.59714231643916,31.24898334525667,0.024627537866101577
BAT_002_Rapid_Degradation,61,87.32787481523042,32.34731179320352,0.025119910304280537
BAT_002_Rapid_Degradation,62,87.09861836111138,28.57587897768376,0.02548393213139464
BAT_002_Rapid_Degradation,63,86.77586584999588,29.106266195305402,0.02505761534723911
BAT_002_Rapid_Degradation,64,87.06376949827022,29.884030940897013,0.024760447459444772
BAT_002_Rapid_Degradation,65,86.59305906393648,30.044569679810195,0.02446086530308811
BAT_002_Rapid_Degradation,66,86.30055784759872,31.24570812535812,0.025578846590161682
BAT_002_Rapid_Degradation,67,85.97426094893144,31.447723435818187,0.026014582049609596
BAT_002_Rapid_Degradation,68,86.0054621977601,31.042147185913944,0.025346709150663817
BAT_002_Rapid_Degradation,69,86.31409440907963,28.726650339766394,0.025607759284106663
BAT_002_Rapid_Degradation,70,85.23542350073183,30.999764950322113,0.02557402711430632
BAT_002_Rapid_Degradation,71,85.4912466762412,29.00085024945622,0.026032757210751982
BAT_002_Rapid_Degradation,72,84.73516742389529,29.931005603163623,0.02645546056806663
BAT_002_Rapid_Degradation,73,85.40840755668559,31.031937593254572,0.025127375032744283
BAT_002_Rapid_Degradation,74,85.72319884147711,29.969840283102275,0.026949058343651487
BAT_002_Rapid_Degradation,75,84.77560482842001,30.995248762890483,0.025396752747216745
BAT_002_Rapid_Degradation,76,84.68990978573412,31.44274534143242,0.026475666100227016
BAT_002_Rapid_Degradation,77,84.6692245732733,29.712809290745,0.026627820722033728
BAT_002_Rapid_Degradation,78,84.31462707200224,30.09055239551133,0.025903784089759997
BAT_002_Rapid_Degradation,79,84.26974677403656,31.712819023695367,0.02689221402423614
BAT_002_Rapid_Degradation,80,83.37043882751213,31.116873941378145,0.02667054760235333
BAT_002_Rapid_Degradation,81,83.9136658734052,30.588466539099162,0.02683167993047817
BAT_002_Rapid_Degradation,82,84.02533607769907,32.137849002850295,0.027377113490969142
BAT_002_Rapid_Degradation,83,83.95360008627338,32.182588725039516,0.02705233123779897
BAT_002_Rapid_Degradation,84,82.7769891954353,30.05611276794281,0.027277327392111837
BAT_002_Rapid_Degradation,85,82.89744759234388,32.50346773213085,0.027408870491652235
BAT_002_Rapid_Degradation,86,83.23705358143184,32.04900207355917,0.02730054564477302
BAT_002_Rapid_Degradation,87,82.14534845404769,31.255847410129476,0.02796403139025391
BAT_002_Rapid_Degradation,88,82.3413207098635,32.95556362166586,0.028419699489521208
BAT_002_Rapid_Degradation,89,81.92343488595367,29.989196106565906,0.028371002678591908
BAT_002_Rapid_Degradation,90,81.7953728473688,31.086753782636944,0.02722041917447266
BAT_002_Rapid_Degradation,91,81.81686358396644,29.596843705093598,0.028547586767486623
BAT_002_Rapid_Degradation,92,81.97537234184331,32.54538581998687,0.027684127251492
BAT_002_Rapid_Degradation,93,81.67719510028842,32.91740030244821,0.02842794408838823
BAT_002_Rapid_Degradation,94,81.04812828987946,31.79441977957539,0.028165430630982796
BAT_002_Rapid_Degradation,95,81.63191826721726,30.864092279468455,0.028542496638193155
BAT_002_Rapid_Degradation,96,80.38901531913353,31.758562228655823,0.028124079544234657
BAT_002_Rapid_Degradation,97,80.81189179850196,32.54690162567883,0.02852977287154577
BAT_002_Rapid_Degradation,98,81.03485605051846,34.01006642907127,0.02814169568655188
BAT_002_Rapid_Degradation,99,80.27847708909833,32.315084372209576,0.029612858910453902
BAT_002_Rapid_Degradation,100,80.44895155098382,29.93476884037086,0.028892237524570385
BAT_002_Rapid_Degradation,101,80.75465078119079,30.04260379833178,0.02939054573990113
BAT_002_Rapid_Degradation,102,80.53972325709957,32.50254760918676,0.02892153871082144
BAT_002_Rapid_Degradation,103,79.78289198697209,29.94946622274381,0.02950761500632724
BAT_002_Rapid_Degradation,104,79.5856172543531,30.63341190448226,0.029362875368067635
BAT_002_Rapid_Degradation,105,79.72773133708628,31.52566512766497,0.029539850575414472
BAT_002_Rapid_Degradation,106,78.9519042781521,31.915146863424468,0.030050141098537105
BAT_002_Rapid_Degradation,107,79.10144431260305,32.77966292855999,0.02997123722518038
BAT_002_Rapid_Degradation,108,78.69529294117206,31.643484007389986,0.030632486912660437
BAT_002_Rapid_Degradation,109,78.40249335182969,31.461013958367968,0.02909332496160161
